year,league_id,team_id,franchise_id,div_id,rank,g,ghome,w,l,div_win,wc_win,lg_win,ws_win,r,ab,h,double,triple,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,team_id_br,team_id_lahman45,team_id_retro,make_playoffs_wild_card,make_playoffs_win_division,make_playoffs_win_league,make_playoffs_win_worldseries,make_playoffs
2014,NL,CHN,CHC,C,5,162,81.0,73,89,N,N,N,N,614,5508,1315,270,31,157,442,1477.0,65.0,40.0,54.0,41.0,707,636,3.91,1,11,37,4390,1398,115,504,1311,103,137.0,0.983,Chicago Cubs,Wrigley Field,2652113.0,103,104,CHC,CHN,CHN,False,False,False,False,False
2014,NL,CIN,CIN,C,4,162,81.0,76,86,N,N,N,N,595,5395,1282,254,20,131,415,1252.0,122.0,52.0,52.0,37.0,612,576,3.59,5,13,44,4338,1282,163,507,1290,72,120.0,0.988,Cincinnati Reds,Great American Ball Park,2476664.0,98,98,CIN,CIN,CIN,False,False,False,False,False
2014,AL,CLE,CLE,C,3,162,81.0,85,77,N,N,N,N,669,5575,1411,284,23,142,504,1189.0,104.0,27.0,42.0,49.0,653,581,3.56,6,15,40,4405,1398,135,464,1450,116,139.0,0.981,Cleveland Indians,Progressive Field,1437393.0,97,97,CLE,CLE,CLE,False,False,False,False,False
2014,NL,COL,COL,W,4,162,81.0,66,96,N,N,N,N,755,5612,1551,307,41,186,397,1281.0,85.0,48.0,48.0,48.0,818,770,4.84,1,4,24,4293,1528,173,531,1074,106,166.0,0.983,Colorado Rockies,Coors Field,2680329.0,115,116,COL,COL,COL,False,False,False,False,False
2014,AL,DET,DET,C,1,162,81.0,90,72,Y,N,N,N,757,5630,1557,325,26,155,443,1144.0,106.0,41.0,44.0,61.0,705,648,4.01,5,8,41,4362,1475,127,462,1244,101,153.0,0.983,Detroit Tigers,Comerica Park,2917209.0,105,104,DET,DET,DET,False,True,False,False,True
2014,AL,HOU,HOU,W,4,162,81.0,70,92,N,N,N,N,629,5447,1317,240,19,163,495,1442.0,122.0,37.0,55.0,36.0,723,657,4.11,7,3,31,4316,1437,139,484,1137,106,151.0,0.983,Houston Astros,Minute Maid Park,1751829.0,101,102,HOU,HOU,HOU,False,False,False,False,False
2014,AL,KCA,KCR,C,2,162,81.0,89,73,N,Y,Y,N,651,5545,1456,286,29,95,380,985.0,153.0,36.0,53.0,47.0,624,565,3.51,3,14,53,4352,1386,128,440,1168,104,122.0,0.983,Kansas City Royals,Kauffman Stadium,1956482.0,105,104,KCR,KCA,KCA,True,False,True,False,True
2014,AL,LAA,ANA,W,1,162,81.0,98,64,Y,N,N,N,773,5652,1464,304,31,155,492,1266.0,81.0,39.0,60.0,54.0,630,590,3.58,3,13,46,4448,1307,126,504,1342,83,127.0,0.986,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3095935.0,96,95,LAA,ANA,ANA,False,True,False,False,True
2014,NL,LAN,LAD,W,1,162,81.0,94,68,Y,N,N,N,718,5560,1476,302,38,134,519,1246.0,138.0,50.0,61.0,43.0,617,554,3.4,7,16,47,4394,1338,142,429,1373,107,145.0,0.983,Los Angeles Dodgers,Dodger Stadium,3782337.0,96,95,LAD,LAN,LAN,False,True,False,False,True
2014,NL,MIA,FLA,E,4,162,81.0,77,85,N,N,N,N,645,5538,1399,254,36,122,501,1419.0,58.0,21.0,35.0,39.0,674,613,3.78,3,16,42,4373,1481,114,458,1190,97,154.0,0.984,Miami Marlins,Marlins Park,1732283.0,103,104,MIA,FLO,MIA,False,False,False,False,False
2014,NL,MIL,MIL,C,3,162,81.0,82,80,N,N,N,N,650,5462,1366,297,28,150,423,1197.0,102.0,43.0,73.0,37.0,657,594,3.67,3,9,45,4373,1386,167,431,1246,99,130.0,0.984,Milwaukee Brewers,Miller Park,2797384.0,102,103,MIL,ML4,MIL,False,False,False,False,False
2014,AL,MIN,MIN,C,5,162,81.0,70,92,N,N,N,N,715,5567,1412,316,27,128,544,1329.0,99.0,36.0,53.0,44.0,777,728,4.57,2,7,38,4305,1588,147,408,1031,97,136.0,0.984,Minnesota Twins,Target Field,2250606.0,102,103,MIN,MIN,MIN,False,False,False,False,False
2014,AL,NYA,NYY,E,2,162,81.0,84,78,N,N,N,N,633,5497,1349,247,26,147,452,1133.0,112.0,26.0,56.0,47.0,664,605,3.75,5,10,48,4359,1392,164,398,1370,92,107.0,0.984,New York Yankees,Yankee Stadium III,3401624.0,100,101,NYY,NYA,NYA,False,False,False,False,False
2014,NL,NYN,NYM,E,3,162,81.0,79,83,N,N,N,N,629,5472,1306,275,19,125,516,1264.0,101.0,34.0,54.0,44.0,618,568,3.49,1,11,42,4391,1370,141,509,1303,104,158.0,0.983,New York Mets,Citi Field,2148808.0,94,95,NYM,NYN,NYN,False,False,False,False,False
2014,AL,OAK,OAK,W,2,162,81.0,88,74,N,Y,N,N,729,5545,1354,253,33,146,586,1104.0,83.0,20.0,49.0,43.0,572,524,3.22,7,13,31,4390,1269,147,406,1244,111,150.0,0.982,Oakland Athletics,O.co Coliseum,2003628.0,99,97,OAK,OAK,OAK,True,False,False,False,True
2014,NL,PHI,PHI,E,5,162,81.0,73,89,N,N,N,N,619,5603,1356,251,27,125,443,1306.0,109.0,26.0,55.0,37.0,687,619,3.79,2,12,40,4405,1396,134,521,1255,83,133.0,0.987,Philadelphia Phillies,Citizens Bank Park,2423852.0,100,101,PHI,PHI,PHI,False,False,False,False,False
2014,NL,PIT,PIT,C,2,162,81.0,88,74,N,Y,N,N,682,5536,1436,275,30,156,520,1244.0,104.0,47.0,78.0,35.0,631,562,3.47,2,7,48,4369,1341,128,499,1228,109,148.0,0.983,Pittsburgh Pirates,PNC Park,2442564.0,98,97,PIT,PIT,PIT,True,False,False,False,True
2014,NL,SDN,SDP,W,3,162,81.0,77,85,N,N,N,N,535,5294,1199,224,30,109,468,1294.0,91.0,34.0,41.0,45.0,577,523,3.27,4,10,41,4316,1300,117,462,1284,101,124.0,0.983,San Diego Padres,Petco Park,2195373.0,91,91,SDP,SDN,SDN,False,False,False,False,False
2014,AL,SEA,SEA,W,3,162,81.0,87,75,N,N,N,N,634,5450,1328,247,32,136,396,1232.0,96.0,42.0,60.0,34.0,554,512,3.17,2,9,51,4356,1240,137,463,1317,82,139.0,0.986,Seattle Mariners,Safeco Field,2064334.0,95,95,SEA,SEA,SEA,False,False,False,False,False
2014,NL,SFN,SFG,W,2,162,81.0,88,74,N,Y,Y,Y,665,5523,1407,257,42,132,427,1245.0,56.0,27.0,43.0,49.0,614,564,3.5,8,12,46,4347,1305,133,389,1211,100,155.0,0.984,San Francisco Giants,AT&T Park,3368697.0,95,95,SFG,SFN,SFN,True,False,True,True,True
2014,NL,SLN,STL,C,1,162,81.0,90,72,Y,N,N,N,619,5426,1371,275,21,105,471,1133.0,57.0,32.0,86.0,39.0,603,564,3.5,8,23,55,4346,1321,123,470,1221,88,145.0,0.985,St. Louis Cardinals,Busch Stadium III,3540649.0,101,100,STL,SLN,SLN,False,True,False,False,True
2014,AL,TBA,TBD,E,4,162,81.0,77,85,N,N,N,N,612,5516,1361,263,24,117,527,1124.0,63.0,27.0,66.0,53.0,625,579,3.56,3,22,37,4391,1292,145,482,1437,88,96.0,0.985,Tampa Bay Rays,Tropicana Field,1446464.0,97,97,TBR,TBA,TBA,False,False,False,False,False
2014,AL,TEX,TEX,W,5,162,81.0,67,95,N,N,N,N,637,5460,1400,260,28,111,417,1162.0,105.0,59.0,61.0,45.0,773,711,4.49,6,17,33,4279,1510,160,505,1110,106,155.0,0.982,Texas Rangers,Rangers Ballpark in Arlington,2718733.0,101,101,TEX,TEX,TEX,False,False,False,False,False
2014,AL,TOR,TOR,E,3,162,81.0,83,79,N,N,N,N,723,5549,1435,282,24,177,502,1151.0,78.0,21.0,41.0,40.0,686,642,4.0,3,16,45,4329,1400,151,490,1199,87,130.0,0.985,Toronto Blue Jays,Rogers Centre,2375525.0,102,102,TOR,TOR,TOR,False,False,False,False,False
2014,NL,WAS,WSN,E,1,162,81.0,96,66,Y,N,N,N,686,5542,1403,265,27,152,517,1304.0,101.0,23.0,56.0,41.0,555,495,3.03,5,19,45,4412,1351,110,352,1288,100,139.0,0.984,Washington Nationals,Nationals Park,2579389.0,104,102,WSN,MON,WAS,False,True,False,False,True
2015,AL,KCA,KCR,C,1,162,81.0,95,67,Y,N,Y,Y,724,5575,1497,300,42,139,383,973.0,104.0,34.0,77.0,47.0,641,601,3.73,2,8,56,4356,1372,155,489,1160,88,138.0,0.985,Kansas City Royals,Kauffman Stadium,2708549.0,104,103,KCR,KCA,KCA,False,True,True,True,True
2015,AL,MIN,MIN,C,2,162,81.0,83,79,N,N,N,N,696,5467,1349,277,44,156,439,1264.0,70.0,38.0,40.0,41.0,700,653,4.07,2,12,45,4329,1506,163,413,1046,86,150.0,0.986,Minnesota Twins,Target Field,2220054.0,103,104,MIN,MIN,MIN,False,False,False,False,False
2015,AL,CLE,CLE,C,3,161,80.0,81,80,N,N,N,N,669,5439,1395,303,29,141,533,1157.0,86.0,28.0,39.0,50.0,640,584,3.67,11,10,38,4298,1274,161,425,1407,79,136.0,0.987,Cleveland Indians,Progressive Field,1388905.0,106,106,CLE,CLE,CLE,False,False,False,False,False
2015,AL,CHA,CHW,C,4,162,81.0,76,86,N,N,N,N,622,5533,1381,260,27,136,404,1231.0,68.0,42.0,65.0,37.0,701,643,3.98,7,9,37,4358,1443,162,474,1359,101,159.0,0.983,Chicago White Sox,U.S. Cellular Field,1755810.0,97,96,CHW,CHA,CHA,False,False,False,False,False
2015,AL,DET,DET,C,5,161,81.0,74,87,N,N,N,N,689,5605,1515,289,49,151,455,1259.0,83.0,51.0,41.0,35.0,803,746,4.64,7,12,35,4341,1491,193,489,1100,86,165.0,0.986,Detroit Tigers,Comerica Park,2726048.0,97,98,DET,DET,DET,False,False,False,False,False
2015,AL,TOR,TOR,E,1,162,81.0,93,69,Y,N,N,N,891,5509,1480,308,17,232,570,1151.0,88.0,23.0,54.0,62.0,670,609,3.8,7,10,34,4323,1353,173,397,1117,88,145.0,0.985,Toronto Blue Jays,Rogers Centre,2794891.0,99,98,TOR,TOR,TOR,False,True,False,False,True
2015,AL,NYA,NYY,E,2,162,81.0,87,75,N,Y,N,N,764,5567,1397,272,19,212,554,1227.0,63.0,25.0,63.0,54.0,698,652,4.03,3,4,48,4373,1416,182,474,1370,93,135.0,0.985,New York Yankees,Yankee Stadium III,3193795.0,99,101,NYY,NYA,NYA,True,False,False,False,True
2015,AL,BAL,BAL,E,3,162,78.0,81,81,N,N,N,N,713,5485,1370,246,20,217,418,1331.0,44.0,25.0,51.0,32.0,693,646,4.05,0,10,43,4304,1406,174,483,1233,77,134.0,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2281202.0,103,104,BAL,BAL,BAL,False,False,False,False,False
2015,AL,TBA,TBD,E,4,162,84.0,80,82,N,N,N,N,644,5485,1383,278,32,167,436,1310.0,87.0,45.0,84.0,47.0,642,604,3.74,1,12,60,4360,1314,175,477,1355,95,118.0,0.984,Tampa Bay Rays,Tropicana Field,1287054.0,100,102,TBR,TBA,TBA,False,False,False,False,False
2015,AL,BOS,BOS,E,5,162,81.0,78,84,N,N,N,N,748,5640,1495,294,33,161,478,1148.0,71.0,27.0,46.0,42.0,753,694,4.31,3,10,40,4345,1486,178,478,1218,97,148.0,0.984,Boston Red Sox,Fenway Park II,2880694.0,104,107,BOS,BOS,BOS,False,False,False,False,False
2015,AL,TEX,TEX,W,1,162,81.0,88,74,Y,N,N,N,751,5511,1419,279,32,172,503,1233.0,101.0,39.0,76.0,54.0,733,680,4.24,5,9,45,4328,1459,171,508,1095,119,169.0,0.981,Texas Rangers,Rangers Ballpark in Arlington,2491875.0,102,105,TEX,TEX,TEX,False,True,False,False,True
2015,AL,HOU,HOU,W,2,162,81.0,86,76,N,Y,N,N,729,5459,1363,278,26,230,486,1392.0,121.0,48.0,56.0,43.0,618,572,3.57,5,13,39,4323,1308,148,423,1280,85,131.0,0.986,Houston Astros,Minute Maid Park,2153585.0,97,99,HOU,HOU,HOU,True,False,False,False,True
2015,AL,LAA,ANA,W,3,162,81.0,85,77,N,N,N,N,661,5417,1331,243,21,176,435,1150.0,52.0,34.0,58.0,40.0,675,630,3.94,2,12,46,4322,1355,166,466,1221,93,108.0,0.984,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3012765.0,94,95,LAA,ANA,ANA,False,False,False,False,False
2015,AL,SEA,SEA,W,4,162,81.0,76,86,N,N,N,N,656,5544,1379,262,22,198,478,1336.0,69.0,45.0,36.0,35.0,726,677,4.16,6,12,45,4389,1430,181,491,1283,94,155.0,0.985,Seattle Mariners,Safeco Field,2193581.0,92,94,SEA,SEA,SEA,False,False,False,False,False
2015,AL,OAK,OAK,W,5,162,81.0,68,94,N,N,N,N,694,5600,1405,277,46,146,475,1119.0,78.0,29.0,40.0,38.0,729,664,4.14,5,15,28,4334,1402,172,474,1179,126,154.0,0.979,Oakland Athletics,O.co Coliseum,1768175.0,97,98,OAK,OAK,OAK,False,False,False,False,False
2015,NL,SLN,STL,C,1,162,81.0,100,62,Y,N,N,N,647,5484,1386,288,39,137,506,1267.0,69.0,38.0,66.0,42.0,525,478,2.94,1,15,62,4394,1359,123,477,1329,96,159.0,0.984,St. Louis Cardinals,Busch Stadium III,3520889.0,102,101,STL,SLN,SLN,False,True,False,False,True
2015,NL,PIT,PIT,C,2,162,81.0,98,64,N,Y,N,N,697,5631,1462,292,27,140,461,1322.0,98.0,45.0,89.0,41.0,596,532,3.21,0,13,54,4469,1392,110,453,1338,122,177.0,0.981,Pittsburgh Pirates,PNC Park,2498596.0,99,97,PIT,PIT,PIT,True,False,False,False,True
2015,NL,CHN,CHC,C,3,162,81.0,97,65,N,Y,N,N,689,5491,1341,272,30,171,567,1518.0,95.0,37.0,74.0,35.0,608,546,3.36,6,21,48,4384,1276,134,407,1431,111,120.0,0.982,Chicago Cubs,Wrigley Field,2959812.0,100,101,CHC,CHN,CHN,True,False,False,False,True
2015,NL,MIL,MIL,C,4,162,81.0,68,94,N,N,N,N,655,5480,1378,274,34,145,412,1299.0,84.0,29.0,41.0,34.0,737,682,4.28,1,7,40,4305,1432,176,517,1260,116,164.0,0.981,Milwaukee Brewers,Miller Park,2542558.0,101,101,MIL,ML4,MIL,False,False,False,False,False
2015,NL,CIN,CIN,C,5,162,81.0,64,98,N,N,N,N,640,5571,1382,257,27,167,496,1255.0,134.0,38.0,42.0,40.0,754,700,4.33,2,8,35,4360,1436,177,544,1252,90,131.0,0.985,Cincinnati Reds,Great American Ball Park,2419506.0,101,101,CIN,CIN,CIN,False,False,False,False,False
2015,NL,NYN,NYM,E,1,162,81.0,90,72,Y,N,Y,N,683,5527,1351,295,17,177,488,1290.0,51.0,25.0,68.0,32.0,613,557,3.43,1,14,50,4388,1341,152,383,1337,88,131.0,0.986,New York Mets,Citi Field,2569753.0,94,92,NYM,NYN,NYN,False,True,True,False,True
2015,NL,WAS,WSN,E,2,162,81.0,83,79,N,N,N,N,703,5428,1363,265,13,177,539,1344.0,57.0,23.0,44.0,51.0,635,577,3.62,4,13,41,4304,1366,145,364,1342,90,125.0,0.985,Washington Nationals,Nationals Park,2619843.0,102,99,WSN,MON,WAS,False,False,False,False,False
2015,NL,MIA,FLA,E,3,162,81.0,71,91,N,N,N,N,613,5463,1420,236,40,120,375,1150.0,112.0,45.0,39.0,40.0,678,638,4.02,0,12,35,4281,1374,141,508,1152,77,162.0,0.987,Miami Marlins,Marlins Park,1752235.0,98,97,MIA,FLO,MIA,False,False,False,False,False
2015,NL,ATL,ATL,E,4,162,81.0,67,95,N,N,N,N,573,5420,1361,251,18,100,471,1107.0,69.0,33.0,44.0,31.0,760,698,4.41,3,10,44,4276,1462,170,550,1148,90,186.0,0.985,Atlanta Braves,Turner Field,2001392.0,97,97,ATL,ATL,ATL,False,False,False,False,False
2015,NL,PHI,PHI,E,5,162,81.0,63,99,N,N,N,N,626,5529,1374,272,37,130,387,1274.0,88.0,32.0,54.0,29.0,809,749,4.69,1,7,35,4309,1592,191,488,1153,117,145.0,0.981,Philadelphia Phillies,Citizens Bank Park,1831080.0,98,98,PHI,PHI,PHI,False,False,False,False,False
2015,NL,LAN,LAD,W,1,162,81.0,92,70,Y,N,N,N,667,5385,1346,263,26,187,563,1258.0,59.0,34.0,60.0,30.0,595,553,3.44,6,21,47,4337,1317,145,395,1396,75,133.0,0.988,Los Angeles Dodgers,Dodger Stadium,3764815.0,101,98,LAD,LAN,LAN,False,True,False,False,True
2015,NL,SFN,SFG,W,2,162,81.0,84,78,N,N,N,N,696,5565,1486,288,39,136,457,1159.0,93.0,36.0,49.0,37.0,627,597,3.72,7,18,41,4333,1344,155,431,1165,78,145.0,0.987,San Francisco Giants,AT&T Park,3375882.0,99,97,SFG,SFN,SFN,False,False,False,False,False
2015,NL,ARI,ARI,W,3,162,81.0,79,83,N,N,N,N,720,5649,1494,289,48,154,490,1312.0,132.0,44.0,33.0,57.0,713,659,4.04,1,12,44,4400,1450,182,500,1215,86,146.0,0.986,Arizona Diamondbacks,Chase Field,2080145.0,107,106,ARI,ARI,ARI,False,False,False,False,False
2015,NL,SDN,SDP,W,4,162,81.0,74,88,N,N,N,N,650,5457,1324,260,36,148,426,1327.0,82.0,29.0,40.0,42.0,731,655,4.09,1,6,41,4321,1371,171,516,1393,92,138.0,0.985,San Diego Padres,Petco Park,2459742.0,98,97,SDP,SDN,SDN,False,False,False,False,False
2015,NL,COL,COL,W,5,162,81.0,68,94,N,N,N,N,737,5572,1479,274,49,186,388,1283.0,97.0,43.0,33.0,34.0,844,799,5.04,4,4,36,4279,1579,183,579,1112,95,171.0,0.985,Colorado Rockies,Coors Field,2506789.0,119,118,COL,COL,COL,False,False,False,False,False
